C5,854495,
C3857,854542,5108
C3858,,5106
C3860,131180,5107
C3862,128520,
C3863,128520,
C3866,129420,5104
C3867,136970,-5958
C3868,132210,5159
C3870,130160,5122
C3871,,5121
C3881,149730,5166
C3889,130630,5143
C3890,140540,5138
C3898,142250,5521
C3899,,5549
C3900,141440,5502
C3903,141400,5495
C3905,141420,5505
C3906,141420,5488
C3910,,5593
C3912,,-7894
C3918,141760,
C3920,141480,5491
C3922,157480,
C3928,854549,5537
C3929,,-7891
C3930,,-3088
C3931,133760,
C3932,133760,
C3934,133790,
C3935,854535,4603
C3937,133440,5266
C3939,133420,5269
C3940,133420,-1534
C3941,133990,5270
C3943,,5267
C3951,127060,
C3952,858549,5438
C3954,140090,
C3957,129190,5093
C3959,129190,5093
C3963,143410,-3125
C3965,854548,5151
C3970,143190,5539
C3971,,5737
C3972,600375,5552
C3981,855553,5554
C3982,855553,5554
C3983,450097,5553
C3986,125370,5458
C3992,143540,5578
C3993,140780,5461
C3996,,1206
C3998,851680,
C3999,143480,
C4001,143490,
C4003,851622,6978
C4006,550052,7051
C11280,550046,7044
C4007,851662,7039
C4010,172700,6982
C4017,854583,7137
C4018,177830,7086
C4019,851662,7038
C4020,851711,7055
C4050,,-4812
C4065,854573,6979
C4066,179800,7328
C4070,169790,7518
C4071,169790,7518
C4073,550046,7044
C4075,183450,7198
C4078,,7218
C4079,,7218
C4080,183240,7094
C4081,183430,7196
C4084,183120,7170
C4085,183120,7170
C4086,183460,7197
C4092,183530,
C4093,854590,7178
C4105,171450,
C4107,178580,-4793
C4109,850078,7244
C4115,,2316
C4122,170750,7224
C4130,,7228
C4143,178750,7207
C4149,177830,7086
C4150,851662,7038
C4151,169790,
C4166,175070,7194
C4167,175070,7194
C4170,,-260
C4171,,7098
C4172,,-49
C4173,,7109
C4188,,7475
C4204,173740,7482
C4211,173610,7476
C4219,173620,-3288
C4222,,7470
C4225,173710,-3807
C4243,176080,
C4245,,-3217
C4253,,7375
C4254,,7550
C4256,176330,-405
C4260,172550,
C4261,,-4807
C4268,,7382
C4269,,7382
C4282,854578,7271
C4283,172210,-3651
C4290,179330,7287
C4294,172150,7275
C4296,172250,-3883
C4302,852332,7277
C4303,179320,7274
C4307,172200,
C4320,175530,7294
C4323,179430,7297
C4324,179420,7302
C4329,172340,
C4330,172340,
C4334,175840,7306
C4337,,7310
C4339,175740,7305
C4358,66000,
C4368,,7340
C4378,184370,7767
C4387,184380,
C4392,171450,
C4403,178290,7233
C4407,175070,
C4408,179030,
C4409,,7234
C4411,,2613
C4415,,7231
C4418,178970,7232
C4419,179020,7252
C4427,171690,
C4428,171170,
C4430,858677,
C4432,184990,
C4433,184990,
C4434,184660,7351
C4435,184660,7351
C4440,184990,
C4445,92500,7343
C4452,176250,7148
C4453,184630,6975
C4485,,2937
C4493,,7365
C4508,,7544
C4519,854576,
C4521,172850,7547
C4522,169220,7371
C4529,180690,-8099
C4530,180690,-3893
C4531,180690,-8099
C4553,177780,
C4580,854592,
C4590,185830,-2519
C4591,170080,
C4592,170080,
C4599,170480,7156
C4615,170290,
C4616,170290,
C4618,,7125
C4622,,4829
C4635,174480,7638
C4651,177840,
C4661,182830,7123
C4668,175120,7131
C4674,178160,7144
C4691,170470,7155
C4692,170470,7155
C4693,170500,7156
C4702,173170,
C4707,169660,7451
C4720,169650,7453
C4732,171750,-206
C4737,180440,7417
C4740,,-568
C4755,173110,7433
C4763,180380,7407
C4768,,7430
C4777,173210,7425
C4796,,7392
C4798,172980,7394
C4814,180320,
C4820,176760,7420
C4827,185320,7405
C4828,173370,-8050
C4852,,7106
C4853,,7106
C4855,180950,7499
C4858,854588,7497
C4864,166130,6679
C4867,181210,7500
C4868,173680,7487
C4870,854588,
C4872,181250,
C4873,,7495
C4879,181270,
C4880,600041,1256
C4883,42370,1172
C4884,44310,-7701
C4894,600041,1256
C4895,600041,1256
C4896,600041,1256
C4899,42550,1228
C4900,42550,1228
C4901,44230,1265
C4902,42550,1228
C4904,43010,1192
C4910,43010,1196
C4911,43010,1187
C4921,43010,1187
C4927,,1305
C4928,53640,1640
C4929,45270,1317
C4936,42630,1229
C4937,42630,1229
C4938,42490,-690
C4948,,1233
C4955,,1237
C4963,,1241
C4964,,1241
C4966,51990,1249
C4967,,1524
C4980,50790,
C4982,44680,-972
C4984,,1460
C4988,,1456
C4993,47850,
C4994,46600,1431
C4996,,1438
C5003,46710,1383
C5033,45920,1348
C5035,45990,1349
C5038,46050,1355
C5039,,1363
C5040,46420,1378
C5041,65930,7146
C5053,,1358
C5055,46280,1239
C5057,46050,1354
C5064,46060,1356
C5071,,1359
C5073,46790,-4313
C5078,47220,1404
C5079,47020,1396
C5080,46660,1382
C5086,850648,1370
C5087,,1393
C5096,44430,1274
C5098,44430,1274
C5102,44460,1276
C5105,44910,1308
C5109,22980,1426
C5110,47271,1407
C5113,47310,
C5122,,1431
C5131,48090,1441
C5132,,1439
C5133,,1451
C5134,,1451
C5136,93780,3601
C5139,44740,
C5144,,1434
C5148,,1435
C5149,20900,
C5154,49470,1506
C5161,49460,1502
C5163,49620,1512
C5166,50030,1521
C5170,49520,1508
C5174,650064,
C5175,91940,433
C5177,,1559
C5178,,1566
C5181,,1566
C5183,43580,-379
C5184,43700,1557
C5188,43940,1570
C5189,43950,
C5190,44230,1265
C5194,52360,1552
C5201,,1588
C5203,52620,1572
C5218,854506,-3983
C5223,51170,
C5225,45900,1577
C5226,,1576
C5229,,1583
C5241,854504,
C5247,51900,1585
C5248,51900,1585
C5253,49060,1488
C5255,,1526
C5257,49120,1490
C5263,,1524
C5267,,2884
C5268,50270,1528
C5269,50340,1535
C5273,50540,54
C5276,50480,1532
C5279,49330,-6720
C5280,49800,1514
C5284,49850,1515
C5285,50700,1538
C5289,,1539
C5290,50310,
C5294,45860,1346
C5295,43030,
C5296,48700,1480
C5298,48330,1473
C5302,48880,1479
C5304,43010,1187
C5320,48760,1197
C5321,48790,1478
C5325,48980,-2140
C5326,48440,1482
C5338,,1475
C5339,,1487
C5343,49310,
C5344,52360,
C5349,52090,1602
C5355,50840,-2563
C5359,50860,1546
C5364,50900,
C5366,,-2756
C5368,60310,1989
C5369,60970,
C5381,60070,
C5385,59190,
C5387,61760,
C5409,159730,
C5418,20480,326
C5419,20090,257
C5420,22930,419
C5426,107,472
C5427,89,84
C5438,41180,1120
C5441,21010,236
C5444,27530,164
C5445,21770,1051
C5465,854499,1062
C5471,38390,
C5493,37990,
C5494,,413
C5495,27560,572
C5496,27560,572
C5501,27880,
C5502,27880,
C5508,38530,995
C5513,24070,453
C5527,24110,455
C5535,27190,578
C5544,,3466
C5548,39650,1043
C5557,,650
C5558,287,
C5560,39800,1050
C5565,31730,706
C5570,335,
C5571,41980,1146
C5574,340,266
C5580,340,266
C5581,325,268
C5583,33410,279
C5588,,281
C5589,49,
C5595,40890,1102
C5619,40570,1084
C5620,40630,1086
C5623,40640,
C5628,36750,-3456
C5629,37240,945
C5631,37480,
C5633,37480,
C5636,24610,
C5639,30160,660
C5640,851887,1072
C5651,264,223
C5655,281,225
C5659,33540,287
C5661,,1165
C5666,,1136
C5667,314,
C5673,95620,3542
C5675,151540,5830
C5676,851685,5831
C5679,114740,4428
C5684,114620,-699
C5691,156610,5812
C5695,151300,5814
C5696,112980,
C5698,154340,5992
C5699,121200,4610
C5701,,4079
C5704,155320,
C5706,155920,
C5707,38530,997
C5709,,6005
C5711,854557,5813
C5713,113410,4709
C5723,113430,
C5724,114460,-1470
C5725,114470,-7791
C5726,114470,-7791
C5727,114470,-7791
C5728,114460,-1470
C5730,,4650
C5731,113110,
C5732,600392,2254
C5735,152280,5832
C5738,114470,-7791
C5740,113070,
C5742,115570,4450
C5743,153350,5914
C5747,154080,5975
C5748,182660,7725
C5749,133800,
C5751,153350,5914
C5756,153250,5919
C5760,,5928
C5761,,5928
C5764,115700,4458
C5767,153350,5914
C5773,153600,5931
C5775,153880,
C5776,,5906
C5777,,6233
C5780,152150,
C5782,854561,-1069
C5785,,6168
C5791,,6171
C5800,,5810
C5802,119870,-773
C5805,,4587
C5807,151870,
C5808,118390,4588
C5814,118390,4588
C5815,118390,4890
C5821,156840,6123
C5825,,6121
C5826,854533,4527
C5833,156790,
C5835,118280,4530
C5836,,4593
C5838,,4595
C5840,,6131
C5847,120420,4574
C5851,156220,-1076
C5852,156220,-1426
C5853,,6127
C5854,,6127
C5855,860883,
C5859,,6126
C5863,139770,
C5864,,-123
C5865,,6129
C5866,,6129
C5869,116910,4499
C5875,144990,-509
C5878,154450,-8108
C5879,154400,
C5880,,5998
C5881,154440,6011
C5882,151800,
C5883,154850,5995
C5887,30870,
C5888,154710,6025
C5890,154720,
C5891,,6032
C5893,154570,6024
C5895,,6024
C5903,117240,
C5905,117280,4512
C5909,155000,6042
C5915,,6045
C5917,155240,6050
C5922,854559,6054
C5936,155480,6055
C5940,854560,6071
C5943,155880,6072
C5945,155940,6060
C5947,156000,6062
C5948,850993,6146
C5949,156470,
C5950,119430,
C5953,156400,4545
C5957,156510,6087
C5959,156540,6086
C5961,118730,4535
C5962,118730,4535
C5964,153490,5926
C5966,156140,4526
C5967,,5942
C5969,157200,6148
C5971,157160,5935
C5981,153370,5941
C5982,144860,5939
C5986,153970,5943
C5995,854383,4467
C6002,144920,5958
C6003,144920,5958
C6006,116270,4471
C6007,116270,4471
C6011,116430,4473
C6014,156570,
C6015,600161,4437
C6019,152550,5859
C6024,156670,
C6025,400037,4549
C6026,114890,4435
C6030,150820,5761
C6032,156650,6091
C6033,156680,6093
C6043,156820,
C6047,156660,
C6055,120150,4568
C6058,,-1398
C6059,,-1398
C6064,120500,4583
C6069,120420,4574
C6072,,4584
C6074,151930,-4353
C6077,142460,5528
C6079,176900,
C6080,113800,4426
C6082,158470,6209
C6084,153090,5897
C6089,450452,5872
C6094,,5875
C6095,,5871
C6099,854561,-783
C6101,158600,6221
C6102,158970,
C6104,121460,4612
C6107,158290,
C6108,158300,
C6109,,6237
C6112,121710,4633
C6113,121710,4633
C6114,121730,4634
C6118,,-3481
C6129,143190,5539
C6130,,6241
C6131,,6236
C6133,151310,5877
C6134,151560,5876
C6139,151560,5876
C6140,151560,5876
C6141,151310,5877
C6142,151120,
C6145,152670,
C6146,113330,4447
C6148,113720,4444
C6149,152720,5884
C6150,144810,
C6154,153110,5903
C6155,153410,
C6157,,5155
C6161,129260,5864
C6168,,5856
C6169,157080,-498
C6170,157080,-498
C6172,114220,6151
C6175,157750,6152
C6176,450465,
C6183,145880,6163
C6185,,6154
C6188,116620,4483
C6189,63970,4480
C6192,,5979
C6193,154160,
C6196,,5514
C6197,,5513
C6199,,5982
C6200,,5986
C6202,116800,4484
C6204,154280,
C6215,156900,4910
C6216,150940,5785
C6225,,5786
C6231,,5781
C6232,,6173
C6235,,4646
C6236,854556,5794
C6241,150440,-8081
C6246,854551,6178
C6250,147120,
C6252,,-7660
C6254,147160,5687
C6256,,6181
C11282,10050,2193
C6260,63460,2197
C6268,,2207
C6269,852956,2206
C6276,63890,
C6277,63890,
C6282,64280,2218
C6284,64260,2219
C6285,64260,2219
C6289,850571,479
C6291,64040,
C6295,113230,
C6299,121610,4622
C6304,850795,-3108
C6310,152750,5882
C6317,123700,-7667
C6318,119610,4807
C6321,854539,4870
C6323,124610,-7962
C6326,120510,4903
C6327,114170,
C6328,850794,4797
C6333,850795,-3108
C6336,,4733
C6338,862789,-860
C6339,862789,4731
C6340,,4729
C6348,,3939
C6349,97770,3734
C6353,97760,3730
C6354,97350,3732
C6360,122080,4686
C6369,100160,
C6370,854528,3928
C6372,100310,-1087
C6373,,3933
C6375,,-1473
C6381,122080,4683
C6382,,2903
C6383,122080,4683
C6385,854526,3723
C6394,107660,
C6398,107510,4155
C6406,,5787
C6409,92210,3381
C6410,65170,2917
C6411,,4188
C6413,100770,
C6414,100260,3958
C6419,99790,3897
C6420,854529,3971
C6422,,3960
C6423,,3960
C6424,97580,3781
C6435,851405,4021
C6436,851405,4021
C6439,98020,3786
C6442,98120,3783
C6443,851405,4021
C6446,103290,4019
C6447,98010,
C6448,98220,
C6450,,6771
C6451,103690,3794
C6454,113540,-113
C6458,113860,4754
C6459,103740,4029
C6462,103750,4031
C6463,103750,4031
C6464,103920,4033
C6469,122810,4739
C6471,110660,3963
C6474,124730,4909
C6478,,4289
C6479,110700,
C6481,110440,
C6482,122800,4738
C6484,122810,4739
C6486,110540,4301
C6489,110550,
C6498,106860,4252
C6503,119850,4872
C6504,119850,4872
C6506,,4506
C6507,,4506
C6516,108340,4243
C6518,118410,
C6519,108340,4243
C6525,108390,
C6526,106340,4131
C6532,113560,4386
C6533,101010,
C6534,107760,4156
C6535,107760,4156
C6537,94010,3662
C6538,,3861
C6539,,3865
C6545,854746,4252
C6547,109120,
C6548,,4247
C6550,,3855
C6551,,4878
C6560,,3764
C6568,,4862
C6569,122880,4895
C6576,,3763
C6582,123810,4898
C6590,,4258
C6591,101610,4257
C6602,105480,4053
C6607,97670,3749
C6611,104700,3806
C6615,,3810
C6616,98420,3807
C6624,106020,
C6625,106020,
C6627,105070,4085
C6630,154890,4765
C6632,154910,5994
C6633,154910,5994
C6634,105240,
C6639,450114,4100
C6644,,4091
C6647,123010,4767
C6649,105780,4096
C6652,104750,
C6660,98480,3811
C6662,98200,3797
C6668,65370,4768
C6672,98700,3817
C6676,854537,-755
C6680,,-393
C6686,123110,4769
C6688,105900,4102
C6697,,4124
C6701,98560,3817
C6702,123230,-1031
C6703,105300,4123
C6704,854531,4112
C6705,85370,3750
C6706,106050,4121
C6708,105900,4104
C6713,123550,4794
C6714,107110,4145
C6715,110300,4294
C6716,104940,4069
C6718,119430,
C6720,99940,3914
C6722,,3830
C6723,106280,4131
C6728,108010,4137
C6732,98260,3801
C6739,103300,4014
C6740,101300,4039
C6743,101330,
C6744,36250,914
C6745,104000,4038
C6748,104240,
C6750,,4047
C6756,119570,4802
C6757,,4724
C6759,108340,4162
C6760,99010,
C6761,107500,4151
C6766,,4204
C6768,108990,-4174
C6774,124420,4799
C6779,123940,4834
C6780,123940,4834
C6785,99020,3772
C6787,108400,
C6788,116300,4860
C6790,120250,
C6791,,4215
C6792,120150,4568
C6796,167880,
C6801,27690,-6983
C6802,99170,3841
C6803,99170,3841
C6807,99050,3831
C6808,109110,4237
C6812,166470,
C6815,120010,4564
C6828,,4240
C6833,109180,4238
C6843,,4584
C6846,109370,4264
C6847,109680,-7815
C6850,109550,4269
C6851,109750,4266
C6852,124600,4907
C6862,,4282
C6863,110020,4284
C6864,112330,4309
C6865,112300,4374
C6868,,-5187
C6869,100400,3947
C6884,859285,4918
C6887,100310,-1087
C6888,101770,-1479
C6889,99620,3756
C6890,101770,
C6891,111070,4358
C6895,122000,4919
C6898,121520,4727
C6899,101680,4357
C6900,101680,4357
C6901,112040,3970
C6902,,4369
C6909,,4326
C6912,121520,4727
C6913,111840,4351
C6914,,-7810
C6917,111120,
C6918,111800,4348
C6921,,-1183
C6924,124950,4923
C6928,,4353
C6931,99680,3883
C6935,111230,4332
C6939,,4334
C6940,111300,
C6943,111860,4352
C6945,111800,4346
C6946,111850,
C6948,,-7810
C6951,97740,
C6952,,4356
C6953,178000,7140
C6955,600240,
C6956,124920,4927
C6961,854526,3733
C6965,99060,3837
C6968,58940,1881
C6970,,-225
C6971,102640,3985
C6973,854530,3993
C6977,854530,3994
C6982,101060,3984
C6988,103170,4007
C6991,97980,3755
C6992,854603,3936
C6993,,-758
C6994,40070,4012
C6999,600374,3776
C7000,,-3342
C7010,104390,4049
C7011,104390,4049
C7015,104490,4050
C7017,103270,4052
C7020,104560,
C7021,109250,4262
C7024,120420,4904
C7027,116640,
C7028,,3983
C7039,,4300
C7041,98220,3798
C7055,859134,7854
C7056,181560,-6956
C7057,182570,7694
C7058,174260,7562
C7073,174300,
C7080,182480,
C7081,,7664
C7083,112140,
C7084,181870,7686
C7087,181770,7681
C7089,185810,7853
C7098,,7856
C7106,184240,
C7119,,7829
C7124,,7831
C7131,,7832
C7145,173770,
C7148,184350,
C7150,52710,
C7160,854589,7802
C7164,550245,-919
C7167,,7804
C7189,175960,
C7195,176410,7811
C7198,,7810
C7211,,7819
C7212,185170,7816
C7213,,7817
C7215,182160,7740
C7216,182150,
C7218,,-3641
C7219,184040,7748
C7220,184040,7748
C7225,183730,7730
C7232,600481,2913
C7233,600481,2913
C7236,184340,
C7238,,-6978
C7245,184120,
C7246,854556,5794
C7251,,7768
C7259,175780,
C7265,184220,7759
C7267,175920,7762
C7270,175900,-7716
C7271,184390,7767
C7288,174560,7729
C7292,,2162
C7306,184960,7783
C7313,,132
C7316,854589,7802
C7321,,-3974
C7324,,7782
C7327,182260,-3081
C7328,184960,7783
C7332,184860,7775
C7341,550245,-919
C7352,176380,7789
C7357,176360,7786
C7376,177110,7649
C7377,177110,7649
C7381,176800,7648
C7382,854581,7652
C7387,,7658
C7394,176930,7656
C7395,,7828
C7400,185770,7691
C7401,185770,7691
C7402,185770,7691
C7403,185770,7691
C7408,186090,
C7410,182290,
C7416,186290,-3268
C7417,186250,-108
C7419,,-7904
C7425,174470,7718
C7433,175750,7307
C7440,174970,7719
C7455,182120,7734
C7465,855232,7738
C7466,,7739
C7468,,-4656
C7471,,7675
C7472,176510,7822
C7482,,7827
C7493,177580,
C7497,182330,7677
C7504,,3407
C7506,,4821
C7508,600345,4203
C7521,650046,7866
C7522,650046,7866
C7530,,7635
C7534,855234,
C7540,,-3206
C7548,166130,6679
C7549,166140,6702
C7550,167790,6681
C7552,159670,6698
C7553,166170,
C7555,167750,6819
C7560,166380,6767
C7564,166950,6762
C7565,166900,-627
C7566,166950,6762
C7571,,-915
C7580,167050,
C7583,161670,6891
C7588,168040,6907
C7597,854589,7802
C7599,,6892
C7605,,6880
C7606,,6880
C7607,,6880
C7608,,6880
C7613,850645,6709
C7623,850645,6895
C7636,182270,7781
C7637,854565,6355
C7642,184570,
C7645,,6631
C7651,,-754
C7653,166880,
C7658,161820,6902
C7660,,6899
C7662,,6424
C7663,,6900
C7668,852966,6897
C7682,162030,6915
C7683,,6890
C7688,600321,6884
C7690,161890,
C7692,,6916
C7696,,6910
C7697,600464,6908
C7703,,7817
C7705,,6789
C7706,,6787
C7723,,6339
C7724,163590,6520
C7725,163600,6522
C7729,167160,-1307
C7732,,6794
C7737,,6797
C7739,,-6417
C7740,167270,
C7741,,6585
C7750,167210,6784
C7761,854565,6355
C7762,163570,6809
C7763,164870,
C7765,167540,6811
C7767,600572,6802
C7774,164760,
C7775,167670,6816
C7787,161520,6378
C7795,161520,6378
C7803,163990,
C7804,175900,7763
C7806,166480,
C7812,,6818
C7813,161450,6376
C7816,167700,
C7817,,6622
C7818,,6815
C7819,,6775
C7827,,6776
C7830,,6563
C7846,,6571
C7847,,6571
C7853,167810,
C7857,89070,
C7861,167860,
C7863,167820,6857
C7864,167820,6857
C7870,,6852
C7876,863678,
C7877,162060,6878
C7879,165060,-7578
C7880,167920,6863
C7883,167880,7791
C7888,,6621
C7889,,6621
C7890,,6621
C7893,854571,6867
C7898,167990,6868
C7900,854571,6869
C7903,854571,6869
C7913,,6873
C7917,854572,6922
C7922,,6935
C7925,168670,6942
C7926,165520,6939
C7927,165520,6939
C7929,162430,6487
C7933,,6950
C7936,,6957
C7949,,7845
C7956,166210,6742
C7959,166730,
C7973,159970,6749
C7974,166820,-550
C7976,,6944
C7980,168690,
C7982,,6946
C7994,168210,6920
C7995,,6713
C8004,162690,6966
C8005,,6965
C8006,,7868
C8025,,6970
C8027,,6323
C8029,165810,6670
C8032,,6660
C8035,41610,6539
C8036,41610,6539
